Visibility,Module,Package,Class,Method/Property name,Kind,Deprecated?,Scylla-only?,Counted to total sum,Priority,Status,Stub anchor,Github issue?,Implemented and waiting as PRs,Merged to master,Comment
public,core,com.datastax.oss.driver.api.core.metadata.schema,TableMetadata,isVirtual(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,TableMetadata,getIndexes(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,TableMetadata,getIndex(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,TableMetadata,getIndex(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,TableMetadata,describe(boolean),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,TableMetadata,describeWithChildren(boolean),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,ViewMetadata,getBaseTable(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,ViewMetadata,includesAllColumns(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,ViewMetadata,getWhereClause(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,ViewMetadata,describe(boolean),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.schema,ViewMetadata,describeWithChildren(boolean),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,Partitioner,hash(ByteBuffer),method,0,1,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,Token,"(interface, no declared members)",type,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,getStart(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,getEnd(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,splitEvenly(int),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,isEmpty(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,isWrappedAround(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,isFullRing(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,unwrap(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,intersects(TokenRange),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,intersectWith(TokenRange),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,contains(Token),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metadata.token,TokenRange,mergeWith(TokenRange),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,OPEN_CONNECTIONS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,AVAILABLE_STREAMS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,IN_FLIGHT,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,ORPHANED_STREAMS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,BYTES_SENT,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,BYTES_RECEIVED,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,CQL_MESSAGES,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,UNSENT_REQUESTS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,ABORTED_REQUESTS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,WRITE_TIMEOUTS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,READ_TIMEOUTS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,UNAVAILABLES,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,OTHER_ERRORS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,RETRIES,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,RETRIES_ON_ABORTED,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,RETRIES_ON_READ_TIMEOUT,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,RETRIES_ON_WRITE_TIMEOUT,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,RETRIES_ON_UNAVAILABLE,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,RETRIES_ON_OTHER_ERROR,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,IGNORES,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,IGNORES_ON_ABORTED,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,IGNORES_ON_READ_TIMEOUT,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,IGNORES_ON_WRITE_TIMEOUT,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,IGNORES_ON_UNAVAILABLE,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,IGNORES_ON_OTHER_ERROR,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,SPECULATIVE_EXECUTIONS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,CONNECTION_INIT_ERRORS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,AUTHENTICATION_ERRORS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,getPath(),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,fromPath(String),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,values(),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultNodeMetric,valueOf(String),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,BYTES_SENT,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,BYTES_RECEIVED,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,CONNECTED_NODES,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,CQL_REQUESTS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,CQL_CLIENT_TIMEOUTS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,THROTTLING_DELAY,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,THROTTLING_QUEUE_SIZE,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,THROTTLING_ERRORS,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,CQL_PREPARED_CACHE_SIZE,enum-constant,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,getPath(),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,fromPath(String),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,values(),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,DefaultSessionMetric,valueOf(String),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,Metrics,getRegistry(),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,Metrics,"getSessionMetric(SessionMetric, String)",method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,Metrics,getSessionMetric(SessionMetric),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,Metrics,"getNodeMetric(Node, NodeMetric, String)",method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,Metrics,"getNodeMetric(Node, NodeMetric)",method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,NodeMetric,getPath(),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.metrics,SessionMetric,getPath(),method,0,0,1,T2,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.paging,OffsetPager,OffsetPager(int),constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.paging,OffsetPager,"getPage(PagingIterable, int)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.paging,OffsetPager,"getPage(IterableT, int)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.paging,OffsetPager.Page,getElements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.paging,OffsetPager.Page,getPageNumber(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.paging,OffsetPager.Page,isLast(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryDecision,RETRY_SAME,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryDecision,RETRY_NEXT,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryDecision,RETHROW,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryDecision,IGNORE,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryDecision,values(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryDecision,valueOf(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onReadTimeout(Request, ConsistencyLevel, int, int, boolean, int)",method,1,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onReadTimeoutVerdict(Request, ConsistencyLevel, int, int, boolean, int)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onWriteTimeout(Request, ConsistencyLevel, WriteType, int, int, int)",method,1,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onWriteTimeoutVerdict(Request, ConsistencyLevel, WriteType, int, int, int)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onUnavailable(Request, ConsistencyLevel, int, int, int)",method,1,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onUnavailableVerdict(Request, ConsistencyLevel, int, int, int)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onRequestAborted(Request, Throwable, int)",method,1,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onRequestAbortedVerdict(Request, Throwable, int)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onErrorResponse(Request, CoordinatorException, int)",method,1,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,"onErrorResponseVerdict(Request, CoordinatorException, int)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryPolicy,close(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryVerdict,RETRY_SAME,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryVerdict,RETRY_NEXT,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryVerdict,IGNORE,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryVerdict,RETHROW,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryVerdict,getRetryDecision(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.retry,RetryVerdict,getRetryRequest(RequestT),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,AlreadyExistsException,"AlreadyExistsException(Node, String, String)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,AlreadyExistsException,copy(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,BootstrappingException,BootstrappingException(Node),constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,BootstrappingException,copy(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,CASWriteUnknownException,"CASWriteUnknownException(Node, ConsistencyLevel, int, int)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,CASWriteUnknownException,copy(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,CDCWriteFailureException,CDCWriteFailureException(Node),constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,CDCWriteFailureException,"CDCWriteFailureException(Node, String)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,CDCWriteFailureException,copy(),method,0,0,1,T1,needs-bridge,,,,,
protected,core,com.datastax.oss.driver.api.core.servererrors,CoordinatorException,"CoordinatorException(Node, String, ExecutionInfo, boolean)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,CoordinatorException,getCoordinator(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,SIMPLE,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,BATCH,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,UNLOGGED_BATCH,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,COUNTER,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,BATCH_LOG,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,CAS,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,VIEW,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,CDC,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,values(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,DefaultWriteType,valueOf(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,FunctionFailureException,"FunctionFailureException(Node, String)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,FunctionFailureException,copy(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,InvalidConfigurationInQueryException,"InvalidConfigurationInQueryException(Node, String)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,InvalidConfigurationInQueryException,copy(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,InvalidQueryException,"InvalidQueryException(Node, String)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,InvalidQueryException,copy(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,OverloadedException,OverloadedException(Node),constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,OverloadedException,"OverloadedException(Node, String)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,OverloadedException,copy(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,ProtocolError,"ProtocolError(Node, String)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,ProtocolError,copy(),method,0,0,1,T1,needs-bridge,,,,,
protected,core,com.datastax.oss.driver.api.core.servererrors,QueryConsistencyException,"QueryConsistencyException(Node, String, ConsistencyLevel, int, int, ExecutionInfo, boolean)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,QueryConsistencyException,getConsistencyLevel(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.servererrors,QueryConsistencyException,getReceived(),method,0,0,1,T1,needs-bridge,,,,,
